video_name;question_order;principal_dimension;question_text;diagnostic_label;complexity_level;principal_label;auxiliary_labels;entity;event;inference;objective_criterion;evidence_scope;evidence_units;information_explicitness;temporal_dependency;dimension_combination
video050.mp4;3;causale;Perché il 'Piedibus' è ecologico?;C2|T1;2;C2;T1;"Piedibus; bambini o partecipanti";"effetto da spiegare: il Piedibus è definito ecologico; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video051.mp4;1;spaziale;Dove si trova la freccia per tornare indietro?;S0;0;S0;;"freccia per tornare indietro; posizione della freccia";localizzazione della freccia di navigazione all'indietro;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video051.mp4;2;temporale;La bambina si muove prima o dopo che le voci fuori campo elogino il bambino?;T1;1;T1;;"bambina; bambino; voci fuori campo";"evento A: la bambina si muove; evento B: le voci fuori campo elogiano il bambino";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video051.mp4;3;causale;Perché la donna fuori campo è contenta della bambina che si muove indietro?;C2|T1;2;C2;T1;"donna fuori campo; bambina; movimento all'indietro";"effetto da spiegare: la donna è contenta del movimento all'indietro della bambina; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video052.mp4;1;spaziale;Dove si trovava l'oggetto che pesa un quintale prima che l'uomo lo prendesse in mano?;S2|T1;2;S2;T1;"oggetto che pesa un quintale; uomo; luogo iniziale dell'oggetto";"evento contestuale: l'uomo prende l'oggetto in mano; localizzazione precedente dell'oggetto";"identificare l'ancora temporale; recuperare lo stato spaziale nella fase richiesta; confrontare le fasi pertinenti senza introdurre cambiamenti non osservati";"recupero spaziale condizionato da una fase precedente/successiva/iniziale o dal primo occorrere di un evento; richiede confronto tra almeno due stati temporali";two_intervals;2;esplicita;alta;"[""spaziale"", ""temporale""]"
video052.mp4;2;temporale;L'uomo con la pelliccia tossisce prima o dopo aver preso la bambola in mano?;T1;1;T1;;"uomo con la pelliccia; bambola";"evento A: l'uomo tossisce; evento B: l'uomo prende la bambola in mano";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video052.mp4;3;causale;Perché l'uomo con il cappello dà la bambola all'uomo con il sigaro?;C2|T1;2;C2;T1;"uomo con il cappello; uomo con il sigaro; bambola";"effetto da spiegare: l'uomo con il cappello dà la bambola all'uomo con il sigaro; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video053.mp4;1;spaziale;Dove si mette la mano il facchino quando il receptionist gli dice: 'Hai visto che sventola?';S1|T0;1;S1;T0;"facchino; receptionist; mano del facchino; persona definita «sventola»";"evento contestuale: il receptionist dice «Hai visto che sventola?»; localizzazione della mano del facchino";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;2;esplicita;moderata;"[""spaziale"", ""temporale""]"
video053.mp4;2;temporale;La donna con la pelliccia bianca si tappa le orecchie prima o dopo che il receptionist prema il campanello?;T1;1;T1;;"donna con la pelliccia bianca; receptionist; campanello; orecchie";"evento A: la donna si tappa le orecchie; evento B: il receptionist preme il campanello";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video053.mp4;3;causale;Perché il receptionist non dà la chiave all'uomo con la pelliccia?;C2|T1;2;C2;T1;"receptionist; uomo con la pelliccia; chiave";"effetto da spiegare: il receptionist non dà la chiave all'uomo; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video054.mp4;1;spaziale;Dove stanno passando per andare al mare?;S1|T0;1;S1;T0;"persone in viaggio; mare";"evento: le persone passano da un luogo per andare al mare; localizzazione del percorso";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video054.mp4;2;temporale;Hanno appena visto quindici Cinquecento grigie o è successo prima?;T1;1;T1;;"persone nel veicolo; quindici Fiat Cinquecento grigie";"evento A: vengono viste quindici Cinquecento grigie nel momento corrente; evento B: l'avvistamento è avvenuto in precedenza";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video054.mp4;3;causale;Perché la bambina con la maglia azzurra crede che non troveranno più la macchina?;C2|T1;2;C2;T1;"bambina con la maglia azzurra; macchina della famiglia; altre Cinquecento";"effetto da spiegare: la bambina teme di non ritrovare la macchina; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video055.mp4;1;spaziale;Dove si svolge la scena?;S0;0;S0;;persone della scena;localizzazione complessiva della scena;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video055.mp4;2;temporale;Il padre è andato a farsi il bagno prima o dopo le bambine?;T1;1;T1;;"padre; bambine; bagno in acqua";"evento A: il padre va a fare il bagno; evento B: le bambine vanno a fare il bagno";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video055.mp4;3;causale;Perché Vane corre subito indietro quando tocca l'acqua?;C2|T1;2;C2;T1;"Vane; acqua";"effetto da spiegare: Vane corre subito indietro quando tocca l'acqua; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video056.mp4;1;spaziale;Dove si trova il pecorino in crema?;S0;0;S0;;pecorino in crema;localizzazione del pecorino in crema;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video056.mp4;2;temporale;La bambina mangia prima o dopo che venga buttato via l'insetto?;T1;1;T1;;"bambina; insetto";"evento A: la bambina mangia; evento B: l'insetto viene buttato via";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video056.mp4;3;causale;Perché la bambina butta via l'insetto?;C2|T1;2;C2;T1;"bambina; insetto";"effetto da spiegare: la bambina butta via l'insetto; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video057.mp4;1;spaziale;I 'malloreddus alla campidanese' sono nel piatto di Anastasia o in quello di un'altra bambina?;S0;0;S0;;"malloreddus alla campidanese; piatto di Anastasia; piatto di un'altra bambina";localizzazione della pietanza rispetto ai due piatti;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video057.mp4;2;temporale;Anastasia inizia a masticare dopo che la voce le chiede se è buona o stava già masticando?;T2;2;T2;;"Anastasia; voce fuori campo";"evento A: la voce chiede ad Anastasia se il cibo è buono; stato target: stabilire se Anastasia stava già masticando oppure se inizia dopo la domanda";"riconoscere gli eventi o stati pertinenti; ricostruire l'evoluzione temporale necessaria; calcolare conteggio/durata oppure distinguere onset, continuazione e stato già completato";durata, conteggio/iterazione, selezione del primo onset tra più candidati o ricostruzione di uno stato già in corso/completato;two_intervals;2;esplicita;alta;"[""temporale""]"
video057.mp4;3;causale;Perché la donna fuori campo dice che c'è un profumo buonissimo?;C1|T0;1;C1;T0;"donna fuori campo; cibo o piatto; profumo";"effetto da spiegare: la donna dice che c'è un profumo buonissimo; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto; individuare un antecedente o stato direttamente osservabile/esplicitamente disponibile; verificare il nesso causale senza attribuire intenzioni o motivazioni non supportate";nesso causa-effetto fisico, sistemico o comportamentale direttamente osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""causale"", ""temporale""]"
video058.mp4;1;spaziale;Dove si trova la macchia che sembra un livido?;S0;0;S0;;"macchia simile a un livido; parte del corpo della bambina";localizzazione della macchia;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video058.mp4;2;temporale;Anastasia fa un balletto mentre è sul treno o dopo che è scesa?;T1;1;T1;;"Anastasia; treno; balletto";"evento A: Anastasia fa un balletto sul treno; evento B: Anastasia scende dal treno";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video058.mp4;3;causale;Perché la donna crede che la bambina abbia preso un pugno?;C2|T1;2;C2;T1;"donna; bambina; macchia o livido; pugno ipotizzato";"effetto da spiegare: la donna pensa che la bambina abbia ricevuto un pugno; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video059.mp4;1;spaziale;Dove sono seduti?;S0;0;S0;;"persone sedute; seduta o luogo";localizzazione delle persone sedute;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video059.mp4;2;temporale;La bambina dice prima che, quando sono saliti, la gondola dondolava oppure che è rilassante?;T1;1;T1;;"bambina; gondola; dichiarazione sul dondolio; dichiarazione «è rilassante»";"evento A: la bambina spiega che, quando sono saliti, la gondola dondolava; evento B: la bambina dice che è rilassante";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video059.mp4;3;causale;Perché la bambina con la canottiera verde/azzurra sorride?;C2|T1;2;C2;T1;persona con la canottiera verde/azzurra;"effetto da spiegare: la persona sorride; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video060.mp4;1;spaziale;Dove si attacca la sabbia alla bambina dopo essersi asciugata?;S2|T1;2;S2;T1;"sabbia; bambina; asciugamano";"evento contestuale: la bambina si asciuga; localizzazione della sabbia che si attacca";"identificare l'ancora temporale; recuperare lo stato spaziale nella fase richiesta; confrontare le fasi pertinenti senza introdurre cambiamenti non osservati";"recupero spaziale condizionato da una fase precedente/successiva/iniziale o dal primo occorrere di un evento; richiede confronto tra almeno due stati temporali";two_intervals;2;esplicita;alta;"[""spaziale"", ""temporale""]"
video060.mp4;2;temporale;La bambina indica col dito la sabbia prima o dopo che le si è attaccata alla mano?;T1;1;T1;;"bambina; sabbia; mano; dito";"evento A: la bambina indica la sabbia con il dito; evento B: la sabbia si attacca alla mano";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video060.mp4;3;causale;Perché, dopo che la bambina tocca l'asciugamano, la sabbia le si attacca alla mano?;C1|T0;1;C1;T0;"bambina; asciugamano; sabbia; mano";"effetto da spiegare: la sabbia si attacca alla mano dopo il contatto con l'asciugamano; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto; individuare un antecedente o stato direttamente osservabile/esplicitamente disponibile; verificare il nesso causale senza attribuire intenzioni o motivazioni non supportate";nesso causa-effetto fisico, sistemico o comportamentale direttamente osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""causale"", ""temporale""]"
video061.mp4;1;spaziale;Dove è caduto il telefono?;S1|T0;1;S1;T0;"telefono; punto o superficie di caduta";localizzazione del luogo in cui cade il telefono;"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video061.mp4;2;temporale;Il telefono cade a terra prima che la donna entri nella stanza o dopo?;T1;1;T1;;"telefono; donna; stanza";"evento A: il telefono cade a terra; evento B: la donna entra nella stanza";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video061.mp4;3;causale;Perché la mamma rimprovera le bambine?;C1|T1;1;C1;T1;"mamma; bambine; telefono caduto o altro comportamento";"effetto da spiegare: la mamma rimprovera le bambine; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto; individuare un antecedente o stato direttamente osservabile/esplicitamente disponibile; verificare il nesso causale senza attribuire intenzioni o motivazioni non supportate";collegamento causale diretto tra un antecedente esplicito e una conseguenza esplicita, con al massimo due unità di evidenza;two_intervals;2;parzialmente implicita;moderata;"[""causale"", ""temporale""]"
video062.mp4;1;spaziale;Dove appoggia la gonna la signora per controllare che le stia bene?;S1|T0;1;S1;T0;"signora; gonna";"evento: la signora appoggia la gonna per verificarne la vestibilità; localizzazione del punto di appoggio";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video062.mp4;2;temporale;Dopo la gonna, la signora vuole vedere un'altra gonna o un pantalone?;T1;1;T1;;"signora; prima gonna; altra gonna; pantalone";"evento A: la signora esamina la gonna; evento B: sceglie di vedere un altro capo, una gonna o un pantalone";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video062.mp4;3;causale;Perché la donna scarta la prima gonna?;C2|T1;2;C2;T1;"donna; prima gonna";"effetto da spiegare: la donna scarta la prima gonna; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video063.mp4;1;spaziale;Dove si trova Gigi?;S0;0;S0;;"Gigi; luogo in cui si trova";localizzazione di Gigi;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video063.mp4;2;temporale;Gigi inizia a cantare prima o dopo che la bambina parli?;T1;1;T1;;"Gigi; bambina; canto o parlato";"evento A: Gigi inizia a cantare; evento B: la bambina parla";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video063.mp4;3;causale;Perché Gigi canta?;C2|T1;2;C2;T1;"Gigi; bambina o altri interlocutori";"effetto da spiegare: Gigi canta; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video064.mp4;1;spaziale;Da dove viene il cuscino?;S1|T0;1;S1;T0;"cuscino; divano; bambine";"evento: il cuscino arriva o viene preso da un luogo; localizzazione dell'origine";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video064.mp4;2;temporale;Le due bambine sistemano il cuscino sul divano prima o dopo che la bambina con il pigiama rosa scenda le scale?;T1;1;T1;;"due bambine; cuscino; divano; bambina con il pigiama rosa; scale";"evento A: le due bambine sistemano il cuscino sul divano; evento B: la bambina con il pigiama rosa scende le scale";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video064.mp4;3;causale;Perché la ragazza sdraiata sul divano si agita?;C2|T1;2;C2;T1;"ragazza sdraiata sul divano; cuscino o bambine";"effetto da spiegare: la ragazza sul divano si agita; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video065.mp4;1;spaziale;Dove si svolge la premiazione?;S0;0;S0;;"premiazione; ragazzi premiati";localizzazione della cerimonia di premiazione;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video065.mp4;2;temporale;I ragazzi che ricevono la premiazione hanno già conseguito il diploma di maturità o lo stanno ricevendo ora?;T2;2;T2;;"ragazzi premiati; diploma di maturità";"evento/stato A: conseguimento del diploma di maturità; evento/stato B: premiazione attuale; target: distinguere stato già completato da evento in corso";"riconoscere gli eventi o stati pertinenti; ricostruire l'evoluzione temporale necessaria; calcolare conteggio/durata oppure distinguere onset, continuazione e stato già completato";durata, conteggio/iterazione, selezione del primo onset tra più candidati o ricostruzione di uno stato già in corso/completato;two_intervals;2;esplicita;alta;"[""temporale""]"
video065.mp4;3;causale;Perché il ragazzo con la giacca grigia riceve un premio?;C1|T1;1;C1;T1;"ragazzo con la giacca grigia; premio";"effetto da spiegare: il ragazzo riceve un premio; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto; individuare un antecedente o stato direttamente osservabile/esplicitamente disponibile; verificare il nesso causale senza attribuire intenzioni o motivazioni non supportate";collegamento causale diretto tra un antecedente esplicito e una conseguenza esplicita, con al massimo due unità di evidenza;two_intervals;2;parzialmente implicita;moderata;"[""causale"", ""temporale""]"
video066.mp4;1;spaziale;Dove si trova il quadro di Antonio?;S0;0;S0;;"quadro di Antonio; parete o luogo in cui si trova";localizzazione del quadro di Antonio;"identificare il referente target; recuperare una singola evidenza spaziale direttamente osservabile; restituire la localizzazione senza confronto tra fasi";"recupero spaziale diretto da una singola evidenza stabile; nessun confronto temporale o ricostruzione di stato";single_frame;1;esplicita;nessuna;"[""spaziale""]"
video066.mp4;2;temporale;La donna dice che l'uomo ha una fissazione prima o dopo aver ricevuto il suo regalo?;T1;1;T1;;"donna; uomo; regalo; fissazione";"evento A: la donna dice che l'uomo ha una fissazione; evento B: l'uomo riceve il regalo";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video066.mp4;3;causale;Perché Peppino chiede a Lietta di togliere il quadro?;C2|T1;2;C2;T1;"Peppino; Lietta; quadro";"effetto da spiegare: Peppino chiede a Lietta di togliere il quadro; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
video067.mp4;1;spaziale;Dove mette le mani l'uomo col cappello?;S1|T0;1;S1;T0;"uomo col cappello; mani; altra persona o superficie su cui le mette";"evento: l'uomo mette le mani in una posizione; localizzazione del punto di contatto";"riconoscere l'evento o la relazione spaziale pertinente; allineare il referente all'intervallo locale; recuperare origine, destinazione, direzione, supporto o posizione richiesta";una relazione spaziale esplicita o una localizzazione condizionata da un singolo evento osservabile nello stesso intervallo locale;local_interval;1;esplicita;moderata;"[""spaziale"", ""temporale""]"
video067.mp4;2;temporale;L'uomo con il cappello ride prima o dopo che l'uomo in grigio scansi le sue mani?;T1;1;T1;;"uomo col cappello; uomo in grigio; mani";"evento A: l'uomo col cappello ride; evento B: l'uomo in grigio scansa le sue mani";"riconoscere i due eventi oppure l'evento e l'ancora temporale; localizzarli nella sequenza; determinare la relazione prima/dopo, primo/secondo, corrente/precedente o il momento richiesto";localizzazione rispetto a un'ancora temporale esplicita oppure ordinamento pairwise tra due eventi/stati direttamente identificabili;two_intervals;2;esplicita;alta;"[""temporale""]"
video067.mp4;3;causale;Perché l'uomo senza cappello continua a spostare le mani dell'uomo col cappello?;C2|T1;2;C2;T1;"uomo senza cappello; uomo col cappello; mani";"effetto da spiegare: l'uomo senza cappello continua a spostare le mani dell'altro; causa/antecedente: da identificare nell'evidenza disponibile";"riconoscere l'effetto o comportamento da spiegare; recuperare il contesto pertinente; inferire la causa/intenzione/motivazione solo se supportata dalle evidenze; evitare di colmare lacune con conoscenza non presente nel video";la risposta richiede almeno un passaggio inferenziale implicito su motivazione, intenzione, stato mentale, valutazione sociale, finalità procedurale o relazione causale non direttamente osservabile;two_intervals;2;implicita;moderata;"[""causale"", ""temporale""]"
